time,acc_x,acc_y,acc_z,acc_linear,gps
2025-04-09 21:55:45.110158133+00:00,0.7320000529289246,0.3780000209808349,9.94005012512207,9.9741317709006,"{""lat"":30.5146219,""lon"":76.6625156}"
2025-04-09 21:55:46.226893854+00:00,0.703950047492981,0.400050014257431,9.95895004272461,9.991810228219771,"{""lat"":30.5146219,""lon"":76.6625156}"
2025-04-09 21:55:47.209104769+00:00,0.7159500122070312,0.3880500197410583,9.91800022125244,9.95137656942816,"{""lat"":30.5146219,""lon"":76.6625156}"
2025-04-09 21:55:48.215934274+00:00,0.7110000252723694,0.3930000066757202,9.909000396728516,9.942246169933146,"{""lat"":30.5146219,""lon"":76.6625156}"
2025-04-09 21:55:49.165763608+00:00,0.7270500063896179,0.4050000309944153,9.93000030517578,9.96481473975747,"{""lat"":30.5146219,""lon"":76.6625156}"
2025-04-09 21:55:50.166641995+00:00,0.7080000042915344,0.3880500197410583,9.921000480651855,9.95379813744443,"{""lat"":30.5146219,""lon"":76.6625156}"
2025-04-09 21:55:51.173579369+00:00,0.7110000252723694,0.3829500079154968,9.95205020904541,9.984762145782971,"{""lat"":30.5146219,""lon"":76.6625156}"
2025-04-09 21:55:52.221879994+00:00,0.7200000286102295,0.3900000154972076,9.94005012512207,9.973720296019229,"{""lat"":30.5146219,""lon"":76.6625156}"
2025-04-09 21:55:53.226143125+00:00,0.7200000286102295,0.3900000154972076,9.949050903320312,9.982690715941532,"{""lat"":30.5146219,""lon"":76.6625156}"
2025-04-09 21:55:54.228361986+00:00,0.703950047492981,0.3900000154972076,9.922950744628906,9.955530983417438,"{""lat"":30.5146219,""lon"":76.6625156}"
2025-04-09 21:55:55.239221789+00:00,0.703950047492981,0.3970500230789184,9.909000396728516,9.941905413579342,"{""lat"":30.5146219,""lon"":76.6625156}"
2025-04-09 21:55:56.240304001+00:00,0.7270500063896179,0.3930000066757202,9.934950828552246,9.969267710458436,"{""lat"":30.5146219,""lon"":76.6625156}"
2025-04-09 21:55:57.260863470+00:00,0.7200000286102295,0.3829500079154968,9.945000648498535,9.978381063499103,"{""lat"":30.5146219,""lon"":76.6625156}"
2025-04-09 21:55:58.275295890+00:00,0.7369500398635864,0.4020000100135803,9.97605037689209,10.01130763145328,"{""lat"":30.5146219,""lon"":76.6625156}"
2025-04-09 21:55:59.299802811+00:00,0.7270500063896179,0.3829500079154968,9.9660005569458,9.999820974467374,"{""lat"":30.5146219,""lon"":76.6625156}"
2025-04-09 21:56:00.292332677+00:00,0.7159500122070312,0.3970500230789184,9.946950912475586,9.980584431585411,"{""lat"":30.5146219,""lon"":76.6625156}"
2025-04-09 21:56:01.367070647+00:00,0.7159500122070312,0.400050014257431,9.910950660705566,9.944826164032568,"{""lat"":30.5146219,""lon"":76.6625156}"
2025-04-09 21:56:02.357985872+00:00,0.7300500273704529,0.400050014257431,9.93000030517578,9.964834123916066,"{""lat"":30.5146219,""lon"":76.6625156}"
