timestamp,x,y,z
549394,2.75,-0.79,-0.12
549600,0.73,-0.31,-0.61
549805,1.89,-0.06,-0.24
550010,0.12,0.0,-0.61
550213,0.18,0.06,-0.55
550416,1.16,-0.06,-0.43
550619,0.24,0.24,-0.55
550824,2.01,-0.24,-0.24
551028,-0.24,0.24,-0.73
551231,0.73,0.12,-0.55
551437,0.55,0.12,-0.55
551642,1.28,-0.06,-0.37
551845,0.85,0.18,-0.49
552049,-93.14,36.74,-50.96
552251,12.76,-10.5,-15.2
552454,23.74,-14.28,-9.28
552658,-49.13,17.88,21.85
552861,13.06,-0.06,-5.13
553065,50.29,-21.42,-9.4
553268,17.27,-5.55,11.29
553472,4.88,-6.41,-9.46
553677,-3.05,-2.26,3.23
553880,-3.72,1.1,10.62
554086,1.95,-0.73,0.37
554291,0.61,0.06,-0.37
554496,2.56,1.83,-1.53
554701,41.08,-10.99,7.45
554905,-1.22,0.55,-1.1
555110,-17.52,7.51,-5.68
555315,-2.87,-6.71,-13.06
555519,82.89,-9.58,-51.21
555722,54.75,22.89,-27.71
555927,-34.91,34.91,-11.17
556131,-50.17,106.93,-34.97
556335,-28.87,75.81,-42.3
556538,-62.62,116.94,-153.2
556742,193.6,-273.93,-189.94
556946,20.2,277.22,251.65
557150,-45.1,64.15,179.63
557354,7.2,-14.22,-17.15
557557,-14.65,-21.91,51.88
557760,11.29,-59.57,-0.18
557963,-31.25,-71.04,-46.94
558167,2.56,5.25,2.93
558373,7.69,24.35,-0.55
558577,6.59,6.77,3.85
558781,1.77,6.53,0.31
558986,4.7,-0.31,-3.42
559192,-0.31,-5.25,1.4
559397,1.77,-4.64,-5.19
559600,3.36,-3.36,0.24
559802,4.39,5.25,4.33
560006,-9.83,10.62,-2.56
560209,-48.71,4.21,-6.9
560414,-12.02,-21.97,29.36
560618,-74.28,-17.52,-4.27
560823,14.95,-13.85,18.98
561026,11.6,10.07,-4.46
561230,10.01,3.97,5.19
561434,6.96,-9.34,-4.58
561639,11.35,0.73,3.91
561842,17.52,-38.39,21.48
562046,192.5,-66.59,119.75
562249,-49.01,-38.82,-11.35
562454,77.09,70.37,94.48
562657,0.61,-14.59,-9.58
562862,0.79,-5.86,-7.2
563066,0.43,1.22,-0.43
563269,0.43,0.31,-0.55
563472,0.49,0.49,-0.43
563675,0.49,0.55,-0.43
563879,0.49,1.71,-0.37
564083,0.49,-0.43,-0.55
564286,0.49,0.37,-0.43
564490,0.49,0.06,-0.49
564692,0.49,-1.22,-0.73
564896,0.49,0.92,-0.49
565100,0.49,0.06,-0.55
565303,0.49,0.31,-0.55
565506,0.49,0.12,-0.55
565709,0.49,0.43,-0.61
565912,0.49,0.24,-0.55
566116,0.43,0.18,-0.55
566321,0.49,0.37,-0.55
566524,0.49,0.31,-0.55
566727,0.49,0.24,-0.55
566930,0.43,0.31,-0.55
567133,0.43,0.24,-0.55
567337,0.49,0.18,-0.55
567541,0.43,0.43,-0.55
567744,0.55,-0.67,-0.61
567947,0.43,0.0,-0.73
568151,0.49,0.12,-0.55
568355,0.49,0.43,-0.55
568558,0.49,0.31,-0.55
568761,0.43,0.24,-0.55
568964,0.49,0.12,-0.55
569166,0.43,0.12,-0.55
569370,0.49,0.43,-0.55
569574,0.61,0.37,-0.55
569776,0.49,0.49,-0.49
569981,0.49,0.67,-0.49
570185,0.49,0.24,-0.55
570389,0.49,0.31,-0.55
570592,0.49,1.04,-0.49
570795,0.49,0.0,-0.55
570998,0.43,0.12,-0.61
571203,0.49,0.31,-0.55
571406,0.49,0.49,-0.55
571610,0.49,0.18,-0.55
571813,0.49,-0.12,-0.55
572018,0.49,0.61,-0.55
572223,0.49,0.18,-0.55
572426,0.49,0.49,-0.55
572628,0.43,0.31,-0.55
572831,0.49,0.18,-0.55
573034,0.49,0.12,-0.61
573237,0.49,0.18,-0.55
573440,0.49,0.37,-0.55
573644,0.49,-0.06,-0.55
573848,0.49,0.12,-0.61
574051,0.49,0.61,-0.55
574256,0.49,0.43,-0.55
574459,0.49,0.12,-0.55
574665,0.49,0.31,-0.49
574868,0.43,0.18,-0.55
575071,0.49,0.24,-0.55
575275,0.49,0.18,-0.55
575479,0.49,0.31,-0.61
575682,0.49,0.31,-0.55
575885,0.49,0.31,-0.49
576088,0.49,0.37,-0.55
576290,0.43,0.49,-0.55
576494,0.43,0.06,-0.61
576697,0.43,0.06,-0.55
576900,0.49,0.31,-0.55
577104,0.49,0.24,-0.61
577307,0.49,0.37,-0.55
577511,0.55,0.49,-0.55
577714,0.43,0.18,-0.55
577917,0.49,0.43,-0.49
578120,0.49,0.24,-0.61
578324,0.49,0.49,-0.55
578526,0.49,0.18,-0.55
578730,0.55,-0.12,-0.55
578933,0.43,0.12,-0.55
579138,0.49,0.31,-0.61
579342,0.49,-2.69,-0.79
579545,0.55,-1.71,-0.61
579748,0.49,-0.92,-0.61
579952,0.43,0.61,-0.55
580156,0.43,0.31,-0.55
580359,0.49,0.12,-0.61
580563,0.43,0.43,-0.49
580767,0.49,0.55,-0.61
580971,0.49,0.43,-0.55
581174,0.49,-0.24,-0.67
581377,0.49,1.34,-0.55
581581,0.43,-0.24,-0.55
581784,0.43,-0.18,-0.61
581988,0.43,0.49,-0.55
582192,0.43,0.49,-0.55
582395,0.49,0.37,-0.55
582598,0.43,0.18,-0.55
582801,0.49,0.55,-0.49
583005,0.49,0.37,-0.55
583210,0.43,0.43,-0.55
583414,0.43,0.12,-0.55
583617,0.43,0.18,-0.55
583821,0.49,0.31,-0.55
584024,0.43,0.61,-0.49
584227,0.49,0.37,-0.55
584431,0.49,0.12,-0.61
584634,0.43,0.18,-0.61
584838,0.49,0.31,-0.55
585041,0.49,0.49,-0.55
585244,0.49,0.31,-0.61
585446,0.49,0.24,-0.61
585650,0.49,0.12,-0.55
585853,0.49,0.12,-0.55
586056,0.49,0.31,-0.55
586259,0.61,0.43,-0.55
586461,0.49,0.24,-0.61
586664,0.43,0.18,-0.55
586867,0.37,0.12,-0.55
587069,0.49,0.37,-0.55
587272,0.49,0.31,-0.55
587475,0.49,0.31,-0.55
587677,0.43,0.49,-0.55
587880,0.43,0.43,-0.49
588083,0.49,0.31,-0.55
588287,0.55,0.31,-0.55
588490,0.49,0.43,-0.55
588694,0.49,0.12,-0.55
588897,0.49,0.37,-0.61
589102,0.55,0.43,-0.55
589305,0.49,0.43,-0.55
589508,0.49,0.31,-0.55
589712,0.43,0.31,-0.55
589914,0.43,0.18,-0.55
590119,0.61,0.37,-0.55
590322,0.55,0.06,-0.61
590524,0.49,-0.06,-0.61
590727,0.49,0.0,-0.61
590930,0.49,0.49,-0.55
591134,0.49,0.43,-0.55
591336,0.49,0.24,-0.55
591539,0.55,0.73,-0.55
591742,0.55,0.43,-0.55
591946,0.49,0.37,-0.61
592149,0.49,0.18,-0.61
592351,0.49,0.31,-0.61
592554,0.43,0.43,-0.55
592756,0.43,0.49,-0.55
592959,0.49,0.49,-0.55
593162,0.49,0.31,-0.55
593365,0.49,0.18,-0.61
593569,0.37,-0.18,-0.49
593773,0.49,0.0,-0.55
593979,0.49,0.12,-0.61
594183,0.49,0.06,-0.61
594385,0.49,0.31,-0.55
594588,0.43,0.31,-0.55
594791,0.43,0.49,-0.55
594993,0.49,0.31,-0.61
595196,0.49,0.18,-0.61
595400,0.49,0.37,-0.55
595602,0.55,0.31,-0.55
595805,0.49,0.37,-0.55
596008,0.43,0.49,-0.55
596211,0.43,0.06,-0.55
596417,0.55,0.37,-0.55
596620,0.43,-2.99,-0.79
596823,0.49,-1.65,-0.73
597027,0.55,0.85,-0.55
597229,0.43,0.24,-0.55
597432,0.49,0.12,-0.61
597636,0.49,0.24,-0.55
597840,0.49,2.44,-0.55
598043,0.49,0.85,-0.43
598246,0.49,0.37,-0.55
598448,0.55,-5.37,-1.59
598652,0.43,-1.1,-0.73
598854,0.49,0.0,-0.61
599057,0.49,0.73,-0.55
599262,0.37,1.59,-0.49
599465,0.43,1.22,-0.43
599669,0.67,0.79,-5.07
599872,0.18,0.37,0.06
600075,0.55,0.12,-0.55
600279,0.37,0.55,-0.49
600482,0.43,0.37,-0.55
600685,0.49,0.31,-0.55
600888,0.49,0.31,-0.49
601091,0.49,0.24,-0.61
601294,0.49,0.24,-0.61
601497,0.49,0.31,-0.55
601701,0.49,0.31,-0.61
601905,0.37,0.31,-0.55
602109,0.55,0.24,-0.61
602312,0.49,0.24,-0.55
602515,0.43,0.31,-0.55
602718,0.49,0.31,-0.61
602920,0.49,0.31,-0.61
603123,0.49,0.24,-0.61
603326,0.49,0.24,-0.55
603530,0.49,0.31,-0.61
603733,0.55,0.24,-0.61
603936,0.49,0.24,-0.61
604140,0.55,0.31,-0.55
604342,0.49,0.24,-0.61
604546,0.43,0.24,-0.55
604750,0.49,0.18,-0.55
604953,0.49,0.24,-0.61
605157,0.49,0.31,-0.61
605360,0.49,0.24,-0.55
605566,0.43,0.24,-0.61
605770,0.55,0.31,-0.55
605973,0.49,0.24,-0.55
606176,0.49,0.31,-0.55
606379,0.49,0.24,-0.61
606582,0.49,0.24,-0.55
606784,0.49,0.31,-0.55
606987,0.49,0.24,-0.55
607191,0.49,0.31,-0.55
607394,0.49,0.31,-0.61
607598,0.43,0.31,-0.61
607802,0.49,0.31,-0.61
608006,0.43,0.24,-0.61
608209,0.49,0.24,-0.61
608412,0.49,0.24,-0.55
608614,0.49,0.24,-0.61
608816,0.49,0.24,-0.61
609020,0.43,0.24,-0.55
609223,0.49,0.24,-0.55
609426,0.49,0.24,-0.55
609629,0.49,0.37,-0.55
609832,0.43,0.31,-0.55
610035,0.49,0.24,-0.55
610237,0.55,0.24,-0.61
610441,0.55,0.31,-0.55
610643,0.43,0.24,-0.55
610846,0.49,0.31,-0.55
611048,0.55,0.31,-0.61
611252,0.43,0.31,-0.55
611454,0.49,0.18,-0.61
611657,0.43,0.24,-0.61
611859,0.43,0.37,-0.55
612062,0.49,0.31,-0.55
612264,0.49,0.24,-0.55
612466,0.49,0.24,-0.55
612669,0.43,0.31,-0.55
612871,0.49,0.31,-0.55
613074,0.49,0.24,-0.55
613277,0.43,0.31,-0.55
613479,0.49,0.31,-0.55
613682,0.49,0.31,-0.55
613885,0.49,0.24,-0.55
614088,0.37,0.31,-0.61
614292,0.49,0.31,-0.55
614495,0.49,0.24,-0.55
614699,0.49,0.31,-0.61
614901,0.49,0.24,-0.61
615106,0.49,0.24,-0.55
615310,0.49,0.31,-0.55
615512,0.43,0.24,-0.61
615715,0.49,0.31,-0.61
615917,0.49,0.24,-0.61
616120,0.49,0.18,-0.37
616323,0.67,0.18,-0.61
616525,0.43,0.31,-0.55
616728,0.55,0.37,-0.61
616930,0.43,0.31,-0.61
617133,0.49,0.24,-0.61
617335,0.43,0.24,-0.61
617538,0.43,0.31,-0.61
617740,-17.52,-111.63,1.59
617942,-235.9,-307.25,111.82
618145,-91.86,214.54,-208.74
618347,-80.87,88.5,-21.0
618550,-53.59,-156.01,257.32
618752,55.3,74.71,-111.63
618955,25.63,57.92,218.75
619158,123.72,29.3,-77.21
619361,-29.79,101.56,-52.37
619565,331.79,-20.51,-30.58
619768,12.15,-23.56,-14.53
619970,9.83,-17.21,-11.66
620173,1.22,-3.91,-4.52
620376,1.59,2.14,1.71
620578,0.06,0.79,-0.24
620782,0.12,0.18,-0.61
620985,-9.83,-1.16,32.04
621188,-6.77,-6.65,19.96
621391,-73.43,106.26,111.45
621593,8.42,-14.65,109.92
621796,59.81,-73.79,-88.38
621999,-6.41,5.07,8.0
622201,183.41,18.98,52.37
622404,-6.47,20.69,15.93
622606,61.16,-118.04,-4.03
622809,-43.33,-29.11,-23.13
623012,203.12,-22.28,15.01
623216,42.48,-48.03,-24.41
623418,28.56,12.82,-1.1
623622,33.87,-2.5,-22.4
623824,41.32,0.12,8.0
624027,222.6,352.6,-62.99
624230,186.22,106.63,35.77
624433,466.0,52.49,189.64
624635,7.69,70.43,101.38
624838,5.92,-6.29,57.01
625041,-34.79,10.07,41.2
625243,-149.05,-102.78,-90.33
625447,-106.93,6.84,-38.02
625650,-36.25,-35.95,28.14
625853,-120.24,-188.84,-52.55
626056,73.73,20.87,-24.05
626259,-1.59,37.6,23.8
626461,-17.33,-45.96,-15.56
626664,22.28,21.36,-21.55
626867,-0.67,-4.64,-62.32
627069,-72.63,78.98,-55.54
627272,5.86,166.93,38.15
627475,-208.8,21.12,44.01
627677,-80.99,50.05,4.7
627879,38.7,-28.08,-143.01
628082,-74.04,67.57,-44.43
628284,-95.4,-57.13,25.39
628487,29.91,24.05,-56.09
628689,-5.68,10.5,-36.87
628892,17.88,16.6,4.82
629095,-1.95,7.57,-5.0
629297,-9.03,-0.18,-2.81
629500,-2.38,-24.78,-30.7
629702,0.79,-0.73,-0.67
629905,-2.2,0.55,-4.39
630108,1.59,3.48,-15.75
630310,-4.76,1.77,-4.03
630513,3.66,-2.93,-0.55
630716,0.06,-1.59,-0.73
630920,-1.1,0.24,-1.83
631123,-3.72,2.08,2.75
631325,-7.39,10.31,11.66
631528,-1.77,1.89,-0.06
631731,0.73,3.66,0.49
631934,0.31,2.32,-0.61
632137,0.92,3.05,1.28
632340,-1.28,0.79,1.71
632545,1.65,0.49,1.95
632749,-0.43,-2.01,-3.42
632951,19.71,-9.95,-36.19
633154,24.96,130.07,58.35
633357,4.46,76.72,79.53
633563,-19.53,13.85,57.37
633766,44.56,-127.32,-81.3
633970,-13.85,-172.3,-81.54
634176,58.9,-199.28,-59.94
634379,73.24,-49.68,87.65
634582,112.67,0.24,-25.82
634785,18.25,44.43,-18.92
634989,-140.38,63.17,23.01
635192,-103.45,95.83,29.66
635398,20.2,-2.26,33.2
635600,17.88,1.59,9.46
635803,1.65,0.37,5.07
636005,3.97,12.45,7.26
636207,-22.58,-5.62,-3.97
636411,19.78,8.97,3.78
636614,15.75,9.34,3.66
636817,7.57,16.11,20.2
637019,12.7,-14.77,3.05
637222,62.07,-35.89,14.53
637424,43.88,-12.39,3.23
637627,17.33,5.43,-3.54
637830,42.3,-0.24,-16.91
638033,34.55,-0.55,3.3
638237,-9.64,-23.25,-28.87
638439,2.01,-8.36,-1.16
638642,-1.1,-10.86,-0.43
638845,-13.79,-7.93,-1.53
639048,-127.99,42.3,7.2
639251,-113.16,87.59,-18.43
639453,-56.4,24.11,36.19
639656,485.72,-124.15,86.18
639860,13.0,-74.4,-36.44
640064,-213.56,24.11,40.28
640266,-140.99,29.42,22.52
640469,64.15,-16.3,156.49
640671,185.85,58.84,157.1
640875,-186.04,38.45,18.74
641077,-217.9,-70.31,9.09
641280,-220.52,-169.31,-28.32
641482,350.4,-412.48,-42.48
641685,-532.23,-166.32,54.14
641888,-126.65,-114.07,-222.11
642091,-25.02,8.91,-239.14
642293,-603.76,444.52,-4.7
642496,-213.99,206.54,300.72
642699,-24.54,30.58,40.41
642902,98.33,-472.05,-101.81
643104,-187.68,140.99,-469.54
643307,240.72,-549.62,-2.2
643510,-146.79,314.15,-372.56
643714,179.44,-406.68,-162.11
643916,-215.52,223.08,-27.1
644119,358.15,-307.8,-158.02
644322,-45.59,205.69,242.92
644525,220.83,237.55,-5.55
644727,325.81,358.64,95.09
644931,230.35,115.66,108.03
645133,-50.96,307.86,198.43
645337,-100.22,-73.3,-63.17
645540,213.93,-513.37,-1.1
645743,-182.62,398.38,100.34
645946,-9.83,-325.01,-333.37
646149,-211.06,-25.51,-122.25
646352,19.41,122.68,28.38
646555,-6.53,98.75,-13.67
646758,-41.32,51.15,-11.66
646961,-36.32,73.12,-40.16
647164,-69.64,56.27,-128.05
647368,-240.23,173.1,54.5
647571,65.73,-49.62,47.06
647774,-50.84,46.75,-57.07
647978,-8.85,5.37,18.07
648182,-34.42,23.8,13.12
648386,410.77,-410.28,-550.11
648588,61.65,-172.42,-264.53
648792,31.01,93.44,10.68
648996,23.32,573.67,76.29
649198,98.69,51.76,242.31
649401,-20.2,-153.38,-207.4
649604,-344.18,14.1,-223.88
649807,-81.18,-624.21,114.5
650009,-38.21,82.09,62.93
650212,297.12,214.36,-168.58
650415,129.76,524.66,189.94
650618,21.61,47.0,498.05
